      Date  Year  DayIndex MISO1 MISO2 Amplitude  Phase
2013-09-06  2013       129  2.15 -0.08      2.15      1
2013-09-07  2013       130  2.12 -0.37      2.15      1
2013-09-08  2013       131  1.97 -0.63      2.07      1
2013-09-09  2013       132  1.77 -0.86      1.97      1
2013-09-10  2013       133  1.59 -0.88      1.82      1
2013-09-11  2013       134  1.52 -0.84      1.74      1
2013-09-12  2013       135  1.41 -0.86      1.65      1
2013-09-13  2013       136  1.29 -0.97      1.61      1
2013-09-14  2013       137  1.13 -1.06      1.55      1
2013-09-15  2013       138  1.04 -1.18      1.57      2
2013-09-16  2013       139  1.03 -1.36      1.71      2
2013-09-17  2013       140  0.82 -1.49      1.70      2
2013-09-18  2013       141  0.57 -1.62      1.72      2
2013-09-19  2013       142  0.32 -1.76      1.79      2
2013-09-20  2013       143  0.04 -1.87      1.87      2
2013-09-21  2013       144 -0.20 -1.90      1.91      3
2013-09-22  2013       145 -0.54 -1.75      1.83      3
2013-09-23  2013       146 -0.87 -1.52      1.75      3
2013-09-24  2013       147 -1.17 -1.27      1.73      3
2013-09-25  2013       148 -1.41 -0.97      1.71      4
2013-09-26  2013       149 -1.61 -0.70      1.76      4
2013-09-27  2013       150 -1.77 -0.43      1.82      4
2013-09-28  2013       151 -1.92 -0.27      1.94      4
2013-09-29  2013       152 -2.04 -0.07      2.04      4
2013-09-30  2013       153 -2.06  0.18      2.07      5
2013-10-01  2013       154 -1.92  0.43      1.97      5
2013-10-02  2013       155 -1.83  0.54      1.91      5
2013-10-03  2013       156 -1.80  0.59      1.89      5
2013-10-04  2013       157 -1.78  0.59      1.88      5
2013-10-05  2013       158 -1.72  0.70      1.86      5
2013-10-06  2013       159 -1.65  0.90      1.88      5
2013-10-07  2013       160 -1.57  1.12      1.93      5
2013-10-08  2013       161 -1.38  1.22      1.84      5
2013-10-09  2013       162 -1.19  1.20      1.69      6
2013-10-10  2013       163 -1.02  0.94      1.39      5
2013-10-11  2013       164 -0.98  0.55      1.12      5
2013-10-12  2013       165 -1.09  0.24      1.12      5
2013-10-13  2013       166 -1.29  0.02      1.29      5
2013-10-14  2013       167 -1.57  0.11      1.57      5
2013-10-15  2013       168 -1.67  0.41      1.72      5
2013-10-16  2013       169 -1.62  0.84      1.82      5
2013-10-17  2013       170 -1.43  1.19      1.86      5
2013-10-18  2013       171 -1.12  1.52      1.89      6
2013-10-19  2013       172 -0.64  1.57      1.70      6
2013-10-20  2013       173 -0.21  1.58      1.59      6
2013-10-21  2013       174  0.14  1.43      1.44      7
2013-10-22  2013       175  0.49  1.11      1.21      7
2013-10-23  2013       176  0.87  0.58      1.05      8
2013-10-24  2013       177  1.08 -0.07      1.08      1
2013-10-25  2013       178  1.09 -0.86      1.39      1
2013-10-26  2013       179  0.86 -1.61      1.83      2
2013-10-27  2013       180  0.42 -2.20      2.24      2
2013-10-28  2013       181 -0.13 -2.33      2.33      3
2013-10-29  2013       182 -0.81 -2.09      2.24      3
2013-10-30  2013       183 -1.33 -1.63      2.10      3
2013-10-31  2013       184 -1.66 -0.99      1.93      4
2014-05-01  2014         1 -0.41  1.11      1.18      6
2014-05-02  2014         2 -0.31  1.03      1.08      6
2014-05-03  2014         3 -0.18  0.94      0.96      6
2014-05-04  2014         4 -0.06  0.84      0.84      6
2014-05-05  2014         5  0.03  0.74      0.74      7
2014-05-06  2014         6  0.17  0.74      0.76      7
2014-05-07  2014         7  0.32  0.69      0.76      7
2014-05-08  2014         8  0.43  0.58      0.72      7
2014-05-09  2014         9  0.52  0.30      0.60      8
2014-05-10  2014        10  0.48 -0.08      0.49      1
2014-05-11  2014        11  0.33 -0.32      0.46      1
2014-05-12  2014        12  0.14 -0.43      0.45      2
2014-05-13  2014        13  0.01 -0.40      0.40      2
2014-05-14  2014        14 -0.08 -0.41      0.42      3
2014-05-15  2014        15 -0.16 -0.26      0.31      3
2014-05-16  2014        16 -0.21 -0.01      0.21      4
2014-05-17  2014        17 -0.26  0.19      0.32      5
2014-05-18  2014        18 -0.23  0.36      0.43      6
2014-05-19  2014        19 -0.14  0.52      0.54      6
2014-05-20  2014        20 -0.01  0.67      0.67      6
2014-05-21  2014        21  0.19  0.95      0.97      7
2014-05-22  2014        22  0.45  1.00      1.10      7
2014-05-23  2014        23  0.66  0.96      1.16      7
2014-05-24  2014        24  0.92  0.83      1.24      8
2014-05-25  2014        25  1.11  0.46      1.20      8
2014-05-26  2014        26  1.13  0.21      1.15      8
2014-05-27  2014        27  1.00  0.01      1.00      8
2014-05-28  2014        28  0.88 -0.01      0.88      1
2014-05-29  2014        29  0.77 -0.04      0.77      1
2014-05-30  2014        30  0.62  0.14      0.64      8
2014-05-31  2014        31  0.47  0.47      0.66      8
2014-06-01  2014        32  0.47  0.71      0.85      7
2014-06-02  2014        33  0.63  0.87      1.07      7
2014-06-03  2014        34  0.89  0.94      1.29      7
2014-06-04  2014        35  1.12  0.94      1.46      8
2014-06-05  2014        36  1.35  0.93      1.64      8
2014-06-06  2014        37  1.57  0.73      1.73      8
2014-06-07  2014        38  1.80  0.52      1.87      8
2014-06-08  2014        39  1.97  0.45      2.02      8
2014-06-09  2014        40  2.17  0.16      2.18      8
2014-06-10  2014        41  2.16 -0.18      2.17      1
2014-06-11  2014        42  2.04 -0.62      2.13      1
2014-06-12  2014        43  1.82 -0.96      2.06      1
2014-06-13  2014        44  1.56 -1.24      1.99      1
2014-06-14  2014        45  1.25 -1.41      1.88      2
2014-06-15  2014        46  0.86 -1.40      1.64      2
2014-06-16  2014        47  0.53 -1.26      1.37      2
2014-06-17  2014        48  0.28 -1.09      1.13      2
2014-06-18  2014        49  0.08 -0.92      0.92      2
2014-06-19  2014        50 -0.12 -0.80      0.81      3
2014-06-20  2014        51 -0.30 -0.70      0.76      3
2014-06-21  2014        52 -0.46 -0.60      0.76      3
2014-06-22  2014        53 -0.56 -0.41      0.69      4
2014-06-23  2014        54 -0.63 -0.14      0.65      4
2014-06-24  2014        55 -0.59  0.10      0.60      5
2014-06-25  2014        56 -0.56  0.25      0.61      5
2014-06-26  2014        57 -0.55  0.31      0.63      5
2014-06-27  2014        58 -0.57  0.40      0.70      5
2014-06-28  2014        59 -0.51  0.50      0.71      5
2014-06-29  2014        60 -0.45  0.65      0.79      6
2014-06-30  2014        61 -0.42  0.73      0.84      6
2014-07-01  2014        62 -0.39  0.89      0.97      6
2014-07-02  2014        63 -0.29  1.11      1.15      6
2014-07-03  2014        64 -0.13  1.30      1.31      6
2014-07-04  2014        65  0.07  1.43      1.43      7
2014-07-05  2014        66  0.28  1.48      1.51      7
2014-07-06  2014        67  0.53  1.44      1.53      7
2014-07-07  2014        68  0.80  1.34      1.56      7
2014-07-08  2014        69  1.04  1.18      1.57      7
2014-07-09  2014        70  1.26  0.94      1.57      8
2014-07-10  2014        71  1.46  0.56      1.56      8
2014-07-11  2014        72  1.59  0.01      1.59      8
2014-07-12  2014        73  1.54 -0.51      1.62      1
2014-07-13  2014        74  1.40 -0.98      1.71      1
2014-07-14  2014        75  1.18 -1.43      1.85      2
2014-07-15  2014        76  0.86 -1.88      2.07      2
2014-07-16  2014        77  0.42 -2.22      2.26      2
2014-07-17  2014        78 -0.11 -2.24      2.24      3
2014-07-18  2014        79 -0.70 -2.06      2.18      3
2014-07-19  2014        80 -1.18 -1.90      2.24      3
2014-07-20  2014        81 -1.59 -1.65      2.29      3
2014-07-21  2014        82 -1.89 -1.33      2.31      4
2014-07-22  2014        83 -2.11 -0.91      2.30      4
2014-07-23  2014        84 -2.27 -0.53      2.33      4
2014-07-24  2014        85 -2.26 -0.20      2.27      4
2014-07-25  2014        86 -2.12  0.14      2.12      5
2014-07-26  2014        87 -1.92  0.48      1.98      5
2014-07-27  2014        88 -1.74  0.71      1.88      5
2014-07-28  2014        89 -1.57  0.85      1.79      5
2014-07-29  2014        90 -1.40  0.93      1.68      5
2014-07-30  2014        91 -1.23  0.88      1.51      5
2014-07-31  2014        92 -1.14  0.75      1.36      5
2014-08-01  2014        93 -1.06  0.70      1.27      5
2014-08-02  2014        94 -1.00  0.59      1.16      5
2014-08-03  2014        95 -0.90  0.44      1.00      5
2014-08-04  2014        96 -0.86  0.35      0.93      5
2014-08-05  2014        97 -0.88  0.37      0.95      5
2014-08-06  2014        98 -0.86  0.47      0.98      5
2014-08-07  2014        99 -0.75  0.49      0.90      5
2014-08-08  2014       100 -0.57  0.49      0.75      5
2014-08-09  2014       101 -0.31  0.55      0.63      6
2014-08-10  2014       102 -0.12  0.65      0.66      6
2014-08-11  2014       103  0.12  0.64      0.65      7
2014-08-12  2014       104  0.28  0.49      0.56      7
2014-08-13  2014       105  0.32  0.40      0.51      7
2014-08-14  2014       106  0.29  0.27      0.40      8
2014-08-15  2014       107  0.23  0.16      0.28      8
2014-08-16  2014       108  0.19  0.07      0.20      8
2014-08-17  2014       109  0.23  0.07      0.24      8
2014-08-18  2014       110  0.32  0.21      0.38      8
2014-08-19  2014       111  0.42  0.34      0.54      8
2014-08-20  2014       112  0.50  0.50      0.71      8
2014-08-21  2014       113  0.71  0.61      0.94      8
2014-08-22  2014       114  0.99  0.60      1.16      8
2014-08-23  2014       115  1.29  0.50      1.38      8
2014-08-24  2014       116  1.51  0.32      1.54      8
2014-08-25  2014       117  1.54  0.11      1.54      8
2014-08-26  2014       118  1.57 -0.21      1.58      1
2014-08-27  2014       119  1.61 -0.64      1.73      1
2014-08-28  2014       120  1.44 -1.15      1.84      1
2014-08-29  2014       121  1.17 -1.63      2.01      2
2014-08-30  2014       122  0.81 -2.02      2.18      2
2014-08-31  2014       123  0.36 -2.35      2.38      2
2014-09-01  2014       124 -0.13 -2.52      2.52      3
2014-09-02  2014       125 -0.60 -2.52      2.59      3
2014-09-03  2014       126 -0.99 -2.36      2.56      3
2014-09-04  2014       127 -1.42 -2.19      2.61      3
2014-09-05  2014       128 -1.79 -1.81      2.55      3
2014-09-06  2014       129 -1.99 -1.36      2.41      4
2014-09-07  2014       130 -2.08 -0.87      2.25      4
2014-09-08  2014       131 -2.19 -0.43      2.23      4
2014-09-09  2014       132 -2.27 -0.00      2.27      4
2014-09-10  2014       133 -2.22  0.38      2.25      5
2014-09-11  2014       134 -2.04  0.73      2.17      5
2014-09-12  2014       135 -1.80  1.01      2.06      5
2014-09-13  2014       136 -1.49  1.23      1.93      5
2014-09-14  2014       137 -1.14  1.35      1.77      6
2014-09-15  2014       138 -0.81  1.30      1.53      6
2014-09-16  2014       139 -0.49  1.10      1.20      6
2014-09-17  2014       140 -0.18  0.83      0.85      6
2014-09-18  2014       141  0.10  0.64      0.65      7
2014-09-19  2014       142  0.28  0.30      0.41      7
2014-09-20  2014       143  0.27  0.05      0.27      8
2014-09-21  2014       144  0.18 -0.08      0.20      1
2014-09-22  2014       145  0.07  0.01      0.07      8
2014-09-23  2014       146 -0.04  0.15      0.16      6
2014-09-24  2014       147 -0.09  0.32      0.33      6
2014-09-25  2014       148 -0.09  0.55      0.56      6
2014-09-26  2014       149 -0.04  0.77      0.77      6
2014-09-27  2014       150  0.03  1.03      1.03      7
2014-09-28  2014       151  0.20  1.25      1.27      7
2014-09-29  2014       152  0.46  1.39      1.46      7
2014-09-30  2014       153  0.77  1.40      1.60      7
2014-10-01  2014       154  1.08  1.26      1.66      7
2014-10-02  2014       155  1.29  1.08      1.68      8
2014-10-03  2014       156  1.46  0.85      1.69      8
2014-10-04  2014       157  1.55  0.48      1.62      8
2014-10-05  2014       158  1.54  0.18      1.55      8
2014-10-06  2014       159  1.44 -0.09      1.44      1
2014-10-07  2014       160  1.26 -0.25      1.28      1
2014-10-08  2014       161  1.15 -0.44      1.23      1
2014-10-09  2014       162  1.02 -0.60      1.18      1
2014-10-10  2014       163  0.84 -0.77      1.14      1
2014-10-11  2014       164  0.64 -1.01      1.20      2
2014-10-12  2014       165  0.34 -1.27      1.31      2
2014-10-13  2014       166 -0.14 -1.35      1.36      3
2014-10-14  2014       167 -0.91 -1.31      1.60      3
2014-10-15  2014       168 -1.33 -0.90      1.61      4
2014-10-16  2014       169 -1.50 -0.35      1.54      4
2014-10-17  2014       170 -1.53  0.25      1.55      5
2014-10-18  2014       171 -1.31  0.80      1.53      5
2014-10-19  2014       172 -0.98  1.09      1.47      6
2014-10-20  2014       173 -0.61  1.32      1.45      6
2014-10-21  2014       174 -0.20  1.41      1.42      6
2014-10-22  2014       175  0.16  1.41      1.42      7
2014-10-23  2014       176  0.59  1.35      1.47      7
2014-10-24  2014       177  0.99  1.08      1.47      7
2014-10-25  2014       178  1.30  0.57      1.42      8
2014-10-26  2014       179  1.46 -0.23      1.48      1
2014-10-27  2014       180  1.45 -0.88      1.70      1
2014-10-28  2014       181  1.18 -1.35      1.79      2
2014-10-29  2014       182  0.64 -1.67      1.79      2
2014-10-30  2014       183  0.11 -1.71      1.71      2
2014-10-31  2014       184 -0.35 -1.67      1.71      3
2015-05-01  2015         1 -1.63 -0.57      1.73      4
2015-05-02  2015         2 -1.56 -0.33      1.59      4
2015-05-03  2015         3 -1.54 -0.04      1.54      4
2015-05-04  2015         4 -1.61  0.29      1.64      5
2015-05-05  2015         5 -1.60  0.66      1.73      5
2015-05-06  2015         6 -1.52  1.08      1.86      5
2015-05-07  2015         7 -1.21  1.34      1.81      6
2015-05-08  2015         8 -1.01  1.47      1.78      6
2015-05-09  2015         9 -0.75  1.43      1.61      6
2015-05-10  2015        10 -0.53  1.36      1.46      6
2015-05-11  2015        11 -0.50  1.18      1.28      6
2015-05-12  2015        12 -0.39  1.12      1.19      6
2015-05-13  2015        13 -0.19  1.16      1.18      6
2015-05-14  2015        14  0.04  1.05      1.05      7
2015-05-15  2015        15  0.21  1.06      1.08      7
2015-05-16  2015        16  0.35  0.88      0.95      7
2015-05-17  2015        17  0.48  0.62      0.78      7
2015-05-18  2015        18  0.57  0.38      0.69      8
2015-05-19  2015        19  0.60  0.10      0.61      8
2015-05-20  2015        20  0.60 -0.22      0.64      1
2015-05-21  2015        21  0.53 -0.47      0.71      1
2015-05-22  2015        22  0.46 -0.60      0.76      2
2015-05-23  2015        23  0.33 -0.66      0.74      2
2015-05-24  2015        24  0.15 -0.62      0.64      2
2015-05-25  2015        25 -0.01 -0.53      0.53      3
2015-05-26  2015        26 -0.20 -0.42      0.47      3
2015-05-27  2015        27 -0.34 -0.21      0.40      4
2015-05-28  2015        28 -0.42  0.07      0.43      5
2015-05-29  2015        29 -0.40  0.43      0.59      6
2015-05-30  2015        30 -0.32  0.70      0.77      6
2015-05-31  2015        31 -0.15  0.85      0.86      6
2015-06-01  2015        32  0.10  0.93      0.94      7
2015-06-02  2015        33  0.28  0.96      1.00      7
2015-06-03  2015        34  0.52  0.98      1.11      7
2015-06-04  2015        35  0.85  1.03      1.34      7
2015-06-05  2015        36  1.17  0.97      1.52      8
2015-06-06  2015        37  1.34  0.85      1.59      8
2015-06-07  2015        38  1.50  0.72      1.66      8
2015-06-08  2015        39  1.63  0.49      1.70      8
2015-06-09  2015        40  1.69  0.14      1.70      8
2015-06-10  2015        41  1.64 -0.09      1.64      1
2015-06-11  2015        42  1.54 -0.26      1.56      1
2015-06-12  2015        43  1.37 -0.56      1.48      1
2015-06-13  2015        44  1.23 -0.61      1.37      1
2015-06-14  2015        45  1.04 -0.67      1.24      1
2015-06-15  2015        46  0.85 -0.64      1.06      1
2015-06-16  2015        47  0.78 -0.60      0.98      1
